Year,State,FIPS,Case_status,Sex,Age_cat_yrs,Frequency
2011,NY,36031,Confirmed,Suppressed,Suppressed,1
2011,NY,36031,Probable,Male,20+,3
2011,NY,36031,Probable,Suppressed,20+,2
2011,NY,36033,Confirmed,Suppressed,20+,4
2011,NY,36033,Probable,Suppressed,20+,3
2011,NY,36035,Confirmed,Female,Suppressed,4
2011,NY,36035,Probable,Female,Suppressed,1
2011,NY,36039,Confirmed,Male,0-19,13
2011,NY,36039,Confirmed,Male,20+,47
2011,NY,36039,Confirmed,Female,0-19,10
2011,NY,36039,Confirmed,Female,20+,41
2011,NY,36039,Probable,Male,0-19,3
2011,NY,36039,Probable,Male,20+,12
2011,NY,36039,Probable,Female,0-19,3
2011,NY,36039,Probable,Female,20+,19
2011,NY,36043,Confirmed,Male,20+,6
2011,NY,36043,Confirmed,Suppressed,20+,4
2011,NY,36043,Confirmed,Suppressed,Suppressed,2
2011,NY,36045,Confirmed,Male,0-19,7
2011,NY,36045,Confirmed,Male,20+,16
2011,NY,36045,Confirmed,Female,0-19,5
2011,NY,36045,Confirmed,Female,20+,8
2011,NY,36045,Probable,Male,0-19,1
2011,NY,36045,Probable,Male,20+,6
2011,NY,36045,Probable,Female,0-19,1
2011,NY,36047,Confirmed,Male,0-19,18
2011,NY,36047,Confirmed,Male,20+,34
2011,NY,36047,Confirmed,Female,0-19,15
2011,NY,36047,Confirmed,Female,20+,40
2011,NY,36047,Probable,Male,0-19,14
2011,NY,36047,Probable,Male,20+,19
2011,NY,36047,Probable,Female,0-19,10
2011,NY,36047,Probable,Female,20+,25
2011,NY,36047,Probable,Suppressed,20+,2
2011,NY,36047,Probable,Suppressed,Suppressed,1
2011,NY,36053,Confirmed,Male,20+,5
2011,NY,36053,Confirmed,Male,Suppressed,3
2011,NY,36053,Confirmed,Female,Suppressed,3
2011,NY,36053,Probable,Male,20+,1
2011,NY,36053,Probable,Female,Suppressed,2
2011,NY,36055,Confirmed,Male,0-19,7
2011,NY,36055,Confirmed,Male,Suppressed,3
2011,NY,36055,Confirmed,Female,20+,2
2011,NY,36055,Confirmed,Female,Suppressed,2
2011,NY,36055,Probable,Male,Suppressed,1
2011,NY,36055,Probable,Female,20+,6
2011,NY,36055,Probable,Female,Suppressed,1
2011,NY,36057,Confirmed,Male,0-19,10
2011,NY,36057,Confirmed,Male,20+,7
2011,NY,36057,Confirmed,Female,20+,9
2011,NY,36057,Confirmed,Female,Suppressed,1
2011,NY,36057,Probable,Female,20+,2
2011,NY,36057,Probable,Female,Suppressed,1
2011,NY,36059,Confirmed,Male,0-19,5
2011,NY,36059,Confirmed,Male,20+,8
2011,NY,36059,Confirmed,Female,20+,10
2011,NY,36059,Confirmed,Female,Suppressed,3
2011,NY,36059,Probable,Male,0-19,1
2011,NY,36059,Probable,Male,20+,2
2011,NY,36059,Probable,Female,20+,1
2011,NY,36061,Confirmed,Male,0-19,20
2011,NY,36061,Confirmed,Male,20+,102
2011,NY,36061,Confirmed,Male,Suppressed,1
2011,NY,36061,Confirmed,Female,0-19,14
2011,NY,36061,Confirmed,Female,20+,77
2011,NY,36061,Confirmed,Suppressed,0-19,2
2011,NY,36061,Confirmed,Suppressed,Suppressed,1
2011,NY,36061,Probable,Male,0-19,9
2011,NY,36061,Probable,Male,20+,61
2011,NY,36061,Probable,Female,0-19,9
2011,NY,36061,Probable,Female,20+,55
2011,NY,36061,Probable,Suppressed,Suppressed,1
2011,NY,36065,Confirmed,Male,0-19,8
2011,NY,36065,Confirmed,Male,20+,14
2011,NY,36065,Confirmed,Female,20+,14
2011,NY,36065,Confirmed,Female,Suppressed,4
2011,NY,36065,Probable,Male,0-19,1
2011,NY,36065,Probable,Male,20+,2
2011,NY,36065,Probable,Female,20+,6
2011,NY,36067,Confirmed,Male,0-19,22
2011,NY,36067,Confirmed,Male,20+,28
2011,NY,36067,Confirmed,Female,0-19,6
2011,NY,36067,Confirmed,Female,20+,15
2011,NY,36067,Probable,Male,0-19,1
2011,NY,36067,Probable,Male,20+,7
2011,NY,36067,Probable,Female,20+,7
2011,NY,36071,Confirmed,Male,0-19,31
2011,NY,36071,Confirmed,Male,20+,81
2011,NY,36071,Confirmed,Male,Suppressed,2
2011,NY,36071,Confirmed,Female,0-19,23
2011,NY,36071,Confirmed,Female,20+,72
2011,NY,36071,Probable,Male,0-19,16
2011,NY,36071,Probable,Male,20+,46
2011,NY,36071,Probable,Female,0-19,10
2011,NY,36071,Probable,Female,20+,35
2011,NY,36075,Confirmed,Suppressed,20+,5
2011,NY,36077,Confirmed,Male,20+,12
2011,NY,36077,Confirmed,Male,Suppressed,2
2011,NY,36077,Confirmed,Female,20+,5
2011,NY,36077,Confirmed,Female,Suppressed,3
2011,NY,36077,Probable,Male,20+,4
2011,NY,36077,Probable,Male,Suppressed,1
2011,NY,36077,Probable,Female,20+,8
2011,NY,36079,Confirmed,Male,0-19,8
2011,NY,36079,Confirmed,Male,20+,17
2011,NY,36079,Confirmed,Female,0-19,4
2011,NY,36079,Confirmed,Female,20+,20
2011,NY,36079,Probable,Male,0-19,8
2011,NY,36079,Probable,Male,20+,23
2011,NY,36079,Probable,Female,0-19,8
2011,NY,36079,Probable,Female,20+,14
2011,NY,36081,Confirmed,Male,0-19,6
2011,NY,36081,Confirmed,Male,20+,24
2011,NY,36081,Confirmed,Female,0-19,6
2011,NY,36081,Confirmed,Female,20+,33
2011,NY,36081,Confirmed,Suppressed,20+,2
2011,NY,36081,Probable,Male,0-19,5
2011,NY,36081,Probable,Male,20+,17
2011,NY,36081,Probable,Female,0-19,4
2011,NY,36081,Probable,Female,20+,20
2011,NY,36083,Confirmed,Male,0-19,29
2011,NY,36083,Confirmed,Male,20+,83
2011,NY,36083,Confirmed,Female,0-19,17
2011,NY,36083,Confirmed,Female,20+,68
2011,NY,36083,Probable,Male,0-19,7
2011,NY,36083,Probable,Male,20+,37
2011,NY,36083,Probable,Female,0-19,8
2011,NY,36083,Probable,Female,20+,32
2011,NY,36085,Confirmed,Male,0-19,1
2011,NY,36085,Confirmed,Male,20+,10
2011,NY,36085,Confirmed,Female,20+,8
2011,NY,36085,Confirmed,Female,Suppressed,1
2011,NY,36085,Probable,Male,0-19,5
2011,NY,36085,Probable,Male,20+,7
2011,NY,36085,Probable,Female,20+,10
2011,NY,36085,Probable,Female,Suppressed,3
2011,NY,36087,Confirmed,Male,0-19,13
2011,NY,36087,Confirmed,Male,20+,25
2011,NY,36087,Confirmed,Female,0-19,14
2011,NY,36087,Confirmed,Female,20+,18
2011,NY,36087,Probable,Male,0-19,5
2011,NY,36087,Probable,Male,20+,10
2011,NY,36087,Probable,Female,0-19,4
2011,NY,36087,Probable,Female,20+,7
2011,NY,36089,Confirmed,Male,0-19,7
2011,NY,36089,Confirmed,Male,20+,16
2011,NY,36089,Confirmed,Female,20+,5
2011,NY,36089,Confirmed,Female,Suppressed,3
2011,NY,36089,Probable,Male,0-19,2
2011,NY,36089,Probable,Male,20+,2
2011,NY,36089,Probable,Female,20+,5
2011,NY,36091,Confirmed,Male,0-19,14
2011,NY,36091,Confirmed,Male,20+,41
2011,NY,36091,Confirmed,Female,0-19,5
2011,NY,36091,Confirmed,Female,20+,37
2011,NY,36091,Probable,Male,0-19,10
2011,NY,36091,Probable,Male,20+,25
2011,NY,36091,Probable,Female,0-19,7
2011,NY,36091,Probable,Female,20+,31
2011,NY,36093,Confirmed,Male,20+,11
2011,NY,36093,Confirmed,Male,Suppressed,3
2011,NY,36093,Confirmed,Female,20+,9
2011,NY,36093,Confirmed,Female,Suppressed,3
2011,NY,36093,Probable,Male,20+,2
2011,NY,36093,Probable,Female,20+,2
2011,NY,36095,Confirmed,Male,20+,6
2011,NY,36095,Confirmed,Male,Suppressed,3
2011,NY,36095,Confirmed,Female,0-19,6
2011,NY,36095,Confirmed,Female,20+,10
2011,NY,36095,Probable,Male,20+,2
2011,NY,36095,Probable,Female,20+,2
2011,NY,36097,Confirmed,Suppressed,20+,3
2011,NY,36097,Probable,Suppressed,20+,3
2011,NY,36099,Confirmed,Suppressed,20+,4
2011,NY,36099,Probable,Suppressed,20+,1
2011,NY,36103,Confirmed,Male,0-19,26
2011,NY,36103,Confirmed,Male,20+,95
2011,NY,36103,Confirmed,Male,Suppressed,1
2011,NY,36103,Confirmed,Female,0-19,16
2011,NY,36103,Confirmed,Female,20+,67
2011,NY,36103,Confirmed,Female,Suppressed,2
2011,NY,36103,Probable,Male,0-19,9
2011,NY,36103,Probable,Male,20+,69
2011,NY,36103,Probable,Female,0-19,6
2011,NY,36103,Probable,Female,20+,43
2011,NY,36105,Confirmed,Male,0-19,6
2011,NY,36105,Confirmed,Male,20+,9
2011,NY,36105,Confirmed,Female,20+,3
2011,NY,36105,Confirmed,Female,Suppressed,3
2011,NY,36105,Probable,Male,0-19,2
2011,NY,36105,Probable,Male,20+,6
2011,NY,36105,Probable,Female,20+,6
2011,NY,36105,Probable,Female,Suppressed,2
2011,NY,36107,Confirmed,Male,0-19,3
2011,NY,36107,Confirmed,Male,20+,10
2011,NY,36107,Confirmed,Female,20+,5
2011,NY,36107,Confirmed,Female,Suppressed,1
2011,NY,36107,Probable,Male,0-19,2
2011,NY,36107,Probable,Male,20+,2
2011,NY,36107,Probable,Female,Suppressed,1
2011,NY,36109,Confirmed,Male,0-19,20
2011,NY,36109,Confirmed,Male,20+,29
2011,NY,36109,Confirmed,Female,0-19,13
2011,NY,36109,Confirmed,Female,20+,45
2011,NY,36109,Probable,Male,0-19,2
2011,NY,36109,Probable,Male,20+,16
2011,NY,36109,Probable,Female,0-19,4
2011,NY,36109,Probable,Female,20+,16
2011,NY,36111,Confirmed,Male,0-19,16
2011,NY,36111,Confirmed,Male,20+,58
2011,NY,36111,Confirmed,Male,Suppressed,1
2011,NY,36111,Confirmed,Female,0-19,10
2011,NY,36111,Confirmed,Female,20+,49
2011,NY,36111,Probable,Male,0-19,5
2011,NY,36111,Probable,Male,20+,28
2011,NY,36111,Probable,Female,0-19,6
2011,NY,36111,Probable,Female,20+,20
2011,NY,36113,Confirmed,Male,20+,9
2011,NY,36113,Confirmed,Male,Suppressed,2
2011,NY,36113,Confirmed,Female,20+,4
2011,NY,36113,Confirmed,Female,Suppressed,2
2011,NY,36113,Probable,Female,20+,1
2011,NY,36113,Probable,Female,Suppressed,1
2011,NY,36115,Confirmed,Male,0-19,28
2011,NY,36115,Confirmed,Male,20+,97
2011,NY,36115,Confirmed,Male,Suppressed,2
2011,NY,36115,Confirmed,Female,0-19,16
2011,NY,36115,Confirmed,Female,20+,79
2011,NY,36115,Probable,Male,0-19,5
2011,NY,36115,Probable,Male,20+,26
2011,NY,36115,Probable,Female,0-19,4
2011,NY,36115,Probable,Female,20+,15
2011,NY,36119,Confirmed,Male,0-19,18
2011,NY,36119,Confirmed,Male,20+,61
2011,NY,36119,Confirmed,Female,0-19,9
2011,NY,36119,Confirmed,Female,20+,50
2011,NY,36119,Probable,Male,0-19,10
2011,NY,36119,Probable,Male,20+,7
2011,NY,36119,Probable,Female,0-19,4
2011,NY,36119,Probable,Female,20+,8
2011,NY,Suppressed,Confirmed,Female,20+,7
2011,NY,Suppressed,Confirmed,Female,Suppressed,6
2011,NY,Suppressed,Confirmed,Suppressed,20+,18
2011,NY,Suppressed,Confirmed,Suppressed,Suppressed,9
2011,NY,Suppressed,Probable,Female,20+,7
2011,NY,Suppressed,Probable,Female,Suppressed,2
2011,NY,Suppressed,Probable,Suppressed,20+,4
2011,NY,Suppressed,Probable,Suppressed,Suppressed,1
2011,OH,39049,Confirmed,Male,20+,5
2011,OH,39049,Confirmed,Suppressed,20+,1
2011,OH,39049,Probable,Suppressed,Suppressed,1
2011,OH,39061,Confirmed,Suppressed,Suppressed,3
2011,OH,39061,Probable,Suppressed,Suppressed,2
2011,OH,Suppressed,Confirmed,Male,Suppressed,2
2011,OH,Suppressed,Confirmed,Female,20+,6
2011,OH,Suppressed,Confirmed,Suppressed,Suppressed,19
2011,OH,Suppressed,Probable,Male,Suppressed,2
2011,OH,Suppressed,Probable,Female,20+,3
2011,OH,Suppressed,Probable,Suppressed,Suppressed,9
2011,OR,41019,Confirmed,Suppressed,20+,1
2011,OR,41019,Probable,Suppressed,20+,4
2011,OR,41051,Confirmed,Suppressed,20+,3
2011,OR,41051,Probable,Suppressed,20+,3
2011,OR,Suppressed,Confirmed,Suppressed,20+,3
2011,OR,Suppressed,Probable,Suppressed,20+,16
2011,PA,42001,Confirmed,Male,0-19,8
2011,PA,42001,Confirmed,Male,20+,22
2011,PA,42001,Confirmed,Female,0-19,5
2011,PA,42001,Confirmed,Female,20+,19
2011,PA,42001,Probable,Male,0-19,3
2011,PA,42001,Probable,Male,20+,3
2011,PA,42001,Probable,Female,0-19,1
2011,PA,42001,Probable,Female,20+,2
2011,PA,42005,Confirmed,Male,0-19,15
2011,PA,42005,Confirmed,Male,20+,60
2011,PA,42005,Confirmed,Female,0-19,9
2011,PA,42005,Confirmed,Female,20+,57
2011,PA,42005,Probable,Male,20+,2
2011,PA,42005,Probable,Female,0-19,1
2011,PA,42005,Probable,Female,20+,2
2011,PA,42007,Confirmed,Male,0-19,5
2011,PA,42007,Confirmed,Male,20+,12
2011,PA,42007,Confirmed,Suppressed,20+,4
2011,PA,42009,Confirmed,Male,0-19,6
2011,PA,42009,Confirmed,Male,20+,9
2011,PA,42009,Confirmed,Female,0-19,5
2011,PA,42009,Confirmed,Female,20+,7
2011,PA,42009,Probable,Male,20+,3
2011,PA,42009,Probable,Female,20+,1
2011,PA,42011,Confirmed,Male,0-19,7
2011,PA,42011,Confirmed,Male,20+,7
2011,PA,42011,Confirmed,Female,20+,7
2011,PA,42011,Confirmed,Female,Suppressed,3
2011,PA,42011,Probable,Female,20+,2
2011,PA,42013,Confirmed,Male,0-19,4
2011,PA,42013,Confirmed,Male,20+,6
2011,PA,42013,Confirmed,Female,20+,9
2011,PA,42013,Confirmed,Female,Suppressed,2
2011,PA,42013,Probable,Male,0-19,1
2011,PA,42013,Probable,Male,20+,5
2011,PA,42013,Probable,Female,20+,1
2011,PA,42013,Probable,Female,Suppressed,1
2011,PA,42015,Confirmed,Male,20+,15
2011,PA,42015,Confirmed,Male,Suppressed,4
2011,PA,42015,Confirmed,Female,0-19,5
2011,PA,42015,Confirmed,Female,20+,14
2011,PA,42015,Probable,Male,20+,4
2011,PA,42015,Probable,Female,20+,4
2011,PA,42017,Confirmed,Male,0-19,87
2011,PA,42017,Confirmed,Male,20+,257
2011,PA,42017,Confirmed,Female,0-19,60
2011,PA,42017,Confirmed,Female,20+,161
2011,PA,42017,Confirmed,Suppressed,20+,1
2011,PA,42017,Confirmed,Suppressed,Suppressed,1
2011,PA,42017,Probable,Male,0-19,4
2011,PA,42017,Probable,Male,20+,7
2011,PA,42017,Probable,Female,20+,9
2011,PA,42019,Confirmed,Male,0-19,42
2011,PA,42019,Confirmed,Male,20+,80
2011,PA,42019,Confirmed,Female,0-19,15
2011,PA,42019,Confirmed,Female,20+,78
2011,PA,42019,Probable,Male,0-19,1
2011,PA,42019,Probable,Male,20+,7
2011,PA,42019,Probable,Female,0-19,1
2011,PA,42019,Probable,Female,20+,4
2011,PA,42021,Confirmed,Male,0-19,6
2011,PA,42021,Confirmed,Male,20+,14
2011,PA,42021,Confirmed,Female,20+,6
2011,PA,42021,Confirmed,Female,Suppressed,2
2011,PA,42021,Probable,Male,20+,2
2011,PA,42023,Confirmed,Male,0-19,5
2011,PA,42023,Confirmed,Male,20+,4
2011,PA,42023,Confirmed,Female,20+,6
2011,PA,42023,Confirmed,Female,Suppressed,1
2011,PA,42023,Probable,Male,20+,2
2011,PA,42023,Probable,Female,20+,3
2011,PA,42025,Confirmed,Male,0-19,7
2011,PA,42025,Confirmed,Male,20+,21
2011,PA,42025,Confirmed,Female,20+,12
2011,PA,42025,Confirmed,Female,Suppressed,2
2011,PA,42025,Probable,Male,0-19,2
2011,PA,42025,Probable,Male,20+,2
2011,PA,42025,Probable,Female,20+,6
2011,PA,42027,Confirmed,Male,0-19,15
2011,PA,42027,Confirmed,Male,20+,37
2011,PA,42027,Confirmed,Female,0-19,12
2011,PA,42027,Confirmed,Female,20+,24
2011,PA,42027,Probable,Male,0-19,4
2011,PA,42027,Probable,Male,20+,14
2011,PA,42027,Probable,Female,0-19,3
2011,PA,42027,Probable,Female,20+,9
2011,PA,42029,Confirmed,Male,0-19,123
2011,PA,42029,Confirmed,Male,20+,247
2011,PA,42029,Confirmed,Female,0-19,103
2011,PA,42029,Confirmed,Female,20+,185
2011,PA,42029,Confirmed,Unknown,20+,5
2011,PA,42029,Probable,Male,0-19,21
2011,PA,42029,Probable,Male,20+,49
2011,PA,42029,Probable,Female,0-19,15
2011,PA,42029,Probable,Female,20+,27
2011,PA,42031,Confirmed,Male,0-19,9
2011,PA,42031,Confirmed,Male,20+,14
2011,PA,42031,Confirmed,Female,20+,5
2011,PA,42031,Confirmed,Female,Suppressed,2
2011,PA,42031,Probable,Male,0-19,2
2011,PA,42031,Probable,Male,20+,3
2011,PA,42031,Probable,Female,20+,2
2011,PA,42031,Probable,Female,Suppressed,1
2011,PA,42033,Confirmed,Male,0-19,37
2011,PA,42033,Confirmed,Male,20+,95
2011,PA,42033,Confirmed,Female,0-19,18
2011,PA,42033,Confirmed,Female,20+,59
2011,PA,42033,Probable,Male,0-19,1
2011,PA,42033,Probable,Male,20+,11
2011,PA,42033,Probable,Female,20+,9
2011,PA,42035,Confirmed,Male,0-19,11
2011,PA,42035,Confirmed,Male,20+,13
2011,PA,42035,Confirmed,Female,0-19,6
2011,PA,42035,Confirmed,Female,20+,10
2011,PA,42035,Probable,Female,20+,2
2011,PA,42037,Confirmed,Male,0-19,4
2011,PA,42037,Confirmed,Male,20+,36
2011,PA,42037,Confirmed,Female,0-19,11
2011,PA,42037,Confirmed,Female,20+,22
2011,PA,42037,Probable,Male,0-19,1
2011,PA,42037,Probable,Male,20+,3
2011,PA,42037,Probable,Female,0-19,1
2011,PA,42037,Probable,Female,20+,3
2011,PA,42041,Confirmed,Male,0-19,11
2011,PA,42041,Confirmed,Male,20+,40
2011,PA,42041,Confirmed,Female,0-19,11
2011,PA,42041,Confirmed,Female,20+,22
2011,PA,42041,Probable,Male,20+,5
2011,PA,42041,Probable,Female,0-19,1
2011,PA,42041,Probable,Female,20+,2
2011,PA,42043,Confirmed,Male,0-19,19
2011,PA,42043,Confirmed,Male,20+,61
2011,PA,42043,Confirmed,Female,0-19,7
2011,PA,42043,Confirmed,Female,20+,43
2011,PA,42043,Probable,Male,0-19,3
2011,PA,42043,Probable,Male,20+,19
2011,PA,42043,Probable,Female,0-19,1
2011,PA,42043,Probable,Female,20+,13
2011,PA,42045,Confirmed,Male,0-19,10
2011,PA,42045,Confirmed,Male,Suppressed,4
2011,PA,42045,Confirmed,Female,0-19,5
2011,PA,42045,Confirmed,Female,20+,5
2011,PA,42045,Probable,Male,Suppressed,1
2011,PA,42047,Confirmed,Male,0-19,9
2011,PA,42047,Confirmed,Male,20+,20
2011,PA,42047,Confirmed,Female,0-19,8
2011,PA,42047,Confirmed,Female,20+,15
2011,PA,42047,Probable,Male,0-19,1
2011,PA,42047,Probable,Male,20+,3
2011,PA,42047,Probable,Female,0-19,4
2011,PA,42047,Probable,Female,20+,2
2011,PA,42049,Confirmed,Male,0-19,6
2011,PA,42049,Confirmed,Male,20+,6
2011,PA,42049,Confirmed,Female,20+,9
2011,PA,42049,Confirmed,Female,Suppressed,2
2011,PA,42049,Probable,Male,0-19,2
2011,PA,42055,Confirmed,Male,0-19,12
2011,PA,42055,Confirmed,Male,20+,13
2011,PA,42055,Confirmed,Female,0-19,6
2011,PA,42055,Confirmed,Female,20+,20
2011,PA,42055,Probable,Male,20+,1
2011,PA,42057,Confirmed,Male,20+,17
2011,PA,42057,Confirmed,Male,Suppressed,3
2011,PA,42057,Confirmed,Female,20+,16
2011,PA,42057,Confirmed,Female,Suppressed,3
2011,PA,42057,Probable,Male,20+,2
2011,PA,42057,Probable,Female,20+,2
2011,PA,42061,Confirmed,Male,20+,6
2011,PA,42061,Confirmed,Male,Suppressed,3
2011,PA,42061,Confirmed,Female,20+,8
2011,PA,42061,Confirmed,Female,Suppressed,1
2011,PA,42061,Probable,Male,20+,2
2011,PA,42061,Probable,Male,Suppressed,1
2011,PA,42061,Probable,Female,20+,1
2011,PA,42061,Probable,Female,Suppressed,1
2011,PA,42063,Confirmed,Male,0-19,14
2011,PA,42063,Confirmed,Male,20+,26
2011,PA,42063,Confirmed,Female,0-19,13
2011,PA,42063,Confirmed,Female,20+,22
2011,PA,42063,Probable,Male,0-19,1
2011,PA,42063,Probable,Male,20+,4
2011,PA,42063,Probable,Female,20+,2
2011,PA,42065,Confirmed,Male,0-19,19
2011,PA,42065,Confirmed,Male,20+,31
2011,PA,42065,Confirmed,Female,0-19,8
2011,PA,42065,Confirmed,Female,20+,41
2011,PA,42065,Probable,Male,0-19,1
2011,PA,42065,Probable,Male,20+,1
2011,PA,42065,Probable,Female,0-19,3
2011,PA,42065,Probable,Female,20+,4
2011,PA,42067,Confirmed,Male,20+,8
2011,PA,42067,Confirmed,Male,Suppressed,4
2011,PA,42067,Confirmed,Female,0-19,6
2011,PA,42067,Confirmed,Female,20+,5
2011,PA,42067,Probable,Male,20+,1
2011,PA,42069,Confirmed,Male,0-19,8
2011,PA,42069,Confirmed,Male,20+,8
2011,PA,42069,Confirmed,Female,20+,8
2011,PA,42069,Confirmed,Female,Suppressed,2
2011,PA,42069,Probable,Male,20+,1
2011,PA,42071,Confirmed,Female,20+,4
2011,PA,42071,Confirmed,Female,Suppressed,2
2011,PA,42071,Confirmed,Suppressed,20+,4
2011,PA,42071,Confirmed,Suppressed,Suppressed,2
2011,PA,42071,Probable,Female,20+,1
2011,PA,42075,Confirmed,Male,0-19,12
2011,PA,42075,Confirmed,Male,20+,29
2011,PA,42075,Confirmed,Female,0-19,13
2011,PA,42075,Confirmed,Female,20+,22
2011,PA,42075,Probable,Male,0-19,1
2011,PA,42075,Probable,Male,20+,7
2011,PA,42075,Probable,Female,20+,4
2011,PA,42077,Confirmed,Male,0-19,19
2011,PA,42077,Confirmed,Male,20+,80
2011,PA,42077,Confirmed,Female,0-19,15
2011,PA,42077,Confirmed,Female,20+,59
2011,PA,42077,Probable,Male,0-19,2
2011,PA,42077,Probable,Male,20+,8
2011,PA,42077,Probable,Female,0-19,6
2011,PA,42077,Probable,Female,20+,4
2011,PA,42079,Confirmed,Male,0-19,15
2011,PA,42079,Confirmed,Male,20+,22
2011,PA,42079,Confirmed,Female,0-19,8
2011,PA,42079,Confirmed,Female,20+,25
2011,PA,42079,Probable,Male,0-19,4
2011,PA,42079,Probable,Male,20+,1
2011,PA,42079,Probable,Female,20+,2
2011,PA,42081,Confirmed,Male,0-19,12
2011,PA,42081,Confirmed,Male,20+,39
2011,PA,42081,Confirmed,Female,0-19,8
2011,PA,42081,Confirmed,Female,20+,27
2011,PA,42081,Probable,Male,0-19,1
2011,PA,42081,Probable,Male,20+,1
2011,PA,42081,Probable,Female,0-19,1
2011,PA,42081,Probable,Female,20+,3
2011,PA,42083,Confirmed,Male,0-19,9
2011,PA,42083,Confirmed,Male,20+,9
2011,PA,42083,Confirmed,Female,0-19,7
2011,PA,42083,Confirmed,Female,20+,12
2011,PA,42083,Probable,Male,20+,4
2011,PA,42083,Probable,Female,20+,1
2011,PA,42087,Confirmed,Male,0-19,6
2011,PA,42087,Confirmed,Male,20+,20
2011,PA,42087,Confirmed,Female,0-19,7
2011,PA,42087,Confirmed,Female,20+,10
2011,PA,42089,Confirmed,Male,0-19,12
2011,PA,42089,Confirmed,Male,20+,33
2011,PA,42089,Confirmed,Female,0-19,5
2011,PA,42089,Confirmed,Female,20+,24
2011,PA,42089,Confirmed,Suppressed,20+,1
2011,PA,42089,Probable,Male,20+,8
2011,PA,42089,Probable,Female,0-19,1
2011,PA,42089,Probable,Female,20+,4
2011,PA,42091,Confirmed,Male,0-19,70
2011,PA,42091,Confirmed,Male,20+,142
2011,PA,42091,Confirmed,Female,0-19,38
2011,PA,42091,Confirmed,Female,20+,108
2011,PA,42091,Confirmed,Suppressed,0-19,1
2011,PA,42091,Confirmed,Suppressed,Suppressed,1
2011,PA,42091,Probable,Male,0-19,11
2011,PA,42091,Probable,Male,20+,36
2011,PA,42091,Probable,Female,0-19,7
2011,PA,42091,Probable,Female,20+,16
2011,PA,42091,Probable,Suppressed,0-19,1
2011,PA,42093,Confirmed,Male,20+,7
2011,PA,42093,Confirmed,Male,Suppressed,2
2011,PA,42093,Confirmed,Suppressed,20+,4
2011,PA,42093,Confirmed,Suppressed,Suppressed,2
2011,PA,42093,Probable,Male,20+,2
2011,PA,42095,Confirmed,Male,0-19,16
2011,PA,42095,Confirmed,Male,20+,68
2011,PA,42095,Confirmed,Female,0-19,13
2011,PA,42095,Confirmed,Female,20+,46
2011,PA,42095,Confirmed,Suppressed,20+,1
2011,PA,42095,Probable,Male,0-19,1
2011,PA,42095,Probable,Male,20+,13
2011,PA,42095,Probable,Female,0-19,1
2011,PA,42095,Probable,Female,20+,11
2011,PA,42097,Confirmed,Male,0-19,5
2011,PA,42097,Confirmed,Male,20+,12
2011,PA,42097,Confirmed,Female,20+,6
2011,PA,42097,Confirmed,Female,Suppressed,1
2011,PA,42097,Probable,Male,0-19,1
2011,PA,42097,Probable,Male,20+,4
2011,PA,42097,Probable,Female,20+,5
2011,PA,42099,Confirmed,Male,20+,16
2011,PA,42099,Confirmed,Male,Suppressed,2
2011,PA,42099,Confirmed,Female,20+,5
2011,PA,42099,Confirmed,Female,Suppressed,3
2011,PA,42099,Probable,Male,Suppressed,1
2011,PA,42099,Probable,Female,20+,1
2011,PA,42101,Confirmed,Male,0-19,23
2011,PA,42101,Confirmed,Male,20+,57
2011,PA,42101,Confirmed,Female,0-19,20
2011,PA,42101,Confirmed,Female,20+,26
2011,PA,42101,Confirmed,Female,Suppressed,2
2011,PA,42101,Probable,Male,0-19,9
2011,PA,42101,Probable,Male,20+,12
2011,PA,42101,Probable,Female,0-19,6
2011,PA,42101,Probable,Female,20+,10
2011,PA,42103,Confirmed,Male,20+,8
2011,PA,42103,Confirmed,Male,Suppressed,1
2011,PA,42103,Confirmed,Female,0-19,3
2011,PA,42103,Confirmed,Female,Suppressed,2
2011,PA,42103,Probable,Male,20+,1
2011,PA,42103,Probable,Male,Suppressed,2
2011,PA,42103,Probable,Female,0-19,2
2011,PA,42105,Confirmed,Male,Suppressed,4
2011,PA,42105,Confirmed,Suppressed,Suppressed,7
2011,PA,42105,Probable,Male,Suppressed,3
2011,PA,42109,Confirmed,Male,20+,11
2011,PA,42109,Confirmed,Male,Suppressed,2
2011,PA,42109,Confirmed,Female,20+,7
2011,PA,42109,Confirmed,Female,Suppressed,4
2011,PA,42109,Probable,Male,20+,1
2011,PA,42109,Probable,Female,20+,2
2011,PA,42113,Confirmed,Male,Suppressed,5
2011,PA,42115,Confirmed,Male,0-19,5
2011,PA,42115,Confirmed,Male,20+,5
2011,PA,42115,Confirmed,Female,0-19,5
2011,PA,42115,Confirmed,Female,20+,7
2011,PA,42115,Confirmed,Suppressed,20+,1
2011,PA,42119,Confirmed,Male,0-19,9
2011,PA,42119,Confirmed,Male,20+,6
2011,PA,42119,Confirmed,Suppressed,20+,4
2011,PA,42119,Confirmed,Suppressed,Suppressed,1
2011,PA,42119,Probable,Male,20+,2
2011,PA,42119,Probable,Suppressed,Suppressed,1
2011,PA,42121,Confirmed,Male,20+,4
2011,PA,42121,Confirmed,Suppressed,20+,3
2011,PA,42121,Probable,Male,20+,1
2011,PA,42121,Probable,Male,Suppressed,1
2011,PA,42123,Confirmed,Male,20+,4
2011,PA,42123,Confirmed,Male,Suppressed,1
